"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","43","prompt","html-keyboard-response","1440","571374","0.0-1440.0","4qcemy4k","<div class=""spr-display"">--- ------ --------- ---- --------- -- --- ------ ----- - ------- --------------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","F42","filler","filler","filler","filler-42","0","","","","","","",""
"","313","spr_word","html-keyboard-response","1441","571688","0.0-1441.0","4qcemy4k","<div class=""spr-display"">The ------ --------- ---- --------- -- --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","The","0","12","false","","",""
"","181","spr_word","html-keyboard-response","1442","571870","0.0-1442.0","4qcemy4k","<div class=""spr-display"">The stolen --------- ---- --------- -- --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","stolen","1","12","false","","",""
"","181","spr_word","html-keyboard-response","1443","572052","0.0-1443.0","4qcemy4k","<div class=""spr-display"">The stolen paintings ---- --------- -- --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","paintings","2","12","false","","",""
"","186","spr_word","html-keyboard-response","1444","572239","0.0-1444.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were --------- -- --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","were","3","12","false","","",""
"","185","spr_word","html-keyboard-response","1445","572425","0.0-1445.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered -- --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","recovered","4","12","false","","",""
"","200","spr_word","html-keyboard-response","1446","572625","0.0-1446.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by --- ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","by","5","12","false","","",""
"","200","spr_word","html-keyboard-response","1447","572826","0.0-1447.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the ------ ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","the","6","12","false","","",""
"","195","spr_word","html-keyboard-response","1448","573022","0.0-1448.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the police ----- - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","police","7","12","false","","",""
"","210","spr_word","html-keyboard-response","1449","573233","0.0-1449.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the police after - ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","after","8","12","false","","",""
"","235","spr_word","html-keyboard-response","1450","573469","0.0-1450.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the police after a ------- --------------</div>"," ","F42","filler","filler","filler","filler-42","0","a","9","12","false","","",""
"","202","spr_word","html-keyboard-response","1451","573672","0.0-1451.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the police after a lengthy --------------</div>"," ","F42","filler","filler","filler","filler-42","0","lengthy","10","12","false","","",""
"","201","spr_word","html-keyboard-response","1452","573874","0.0-1452.0","4qcemy4k","<div class=""spr-display"">The stolen paintings were recovered by the police after a lengthy investigation.</div>"," ","F42","filler","filler","filler","filler-42","0","investigation.","11","12","false","","",""
"","1374","comprehension","html-keyboard-response","1453","575249","0.0-1453.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Were the paintings returned to their owner?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F42","filler","filler","filler","filler-42","0","","","","","j","Yes","false"
"","887","feedback","html-keyboard-response","1454","576138","0.0-1454.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-incorrect"">Incorrect</p>
                    <p style=""font-size:18px;"">The correct answer was <strong>No</strong>.</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F42","filler","filler","filler","filler-42","0","","","","","","",""
"","null","fixation","html-keyboard-response","1455","576640","0.0-1455.0","4qcemy4k","<span class=""fixation"">+</span>","null","128","1b_2a","d","8","1b_2a-8","0","","","","","","",""
"","305","prompt","html-keyboard-response","1456","576946","0.0-1456.0","4qcemy4k","<div class=""spr-display"">--- ------- -------- --- --- ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","128","1b_2a","d","8","1b_2a-8","0","","","","","","",""
"","185","spr_word","html-keyboard-response","1457","577132","0.0-1457.0","4qcemy4k","<div class=""spr-display"">The ------- -------- --- --- ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","The","0","21","false","","",""
"","186","spr_word","html-keyboard-response","1458","577319","0.0-1458.0","4qcemy4k","<div class=""spr-display"">The mailman -------- --- --- ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","mailman","1","21","false","","",""
"","195","spr_word","html-keyboard-response","1459","577515","0.0-1459.0","4qcemy4k","<div class=""spr-display"">The mailman revealed --- --- ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","revealed","2","21","false","","",""
"","183","spr_word","html-keyboard-response","1460","577700","0.0-1460.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why --- ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","why","3","21","false","","",""
"","178","spr_word","html-keyboard-response","1461","577880","0.0-1461.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the ------ --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","the","4","21","false","","",""
"","186","spr_word","html-keyboard-response","1462","578067","0.0-1462.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent --------- ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","recent","5","21","false","","",""
"","185","spr_word","html-keyboard-response","1463","578253","0.0-1463.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner ---- --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","homeowner","6","21","false","","",""
"","187","spr_word","html-keyboard-response","1464","578441","0.0-1464.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that --- ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","that","7","21","false","","",""
"","194","spr_word","html-keyboard-response","1465","578637","0.0-1465.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the ---- -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","the","8","21","false","","",""
"","181","spr_word","html-keyboard-response","1466","578819","0.0-1466.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy -------- -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","nosy","9","21","false","","",""
"","195","spr_word","html-keyboard-response","1467","579015","0.0-1467.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor -------- ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","neighbor","10","21","false","","",""
"","187","spr_word","html-keyboard-response","1468","579203","0.0-1468.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed ------------ --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","followed","11","21","false","","",""
"","189","spr_word","html-keyboard-response","1469","579393","0.0-1469.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously --- -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","suspiciously","12","21","false","","",""
"","188","spr_word","html-keyboard-response","1470","579582","0.0-1470.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and -------- -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","and","13","21","false","","",""
"","202","spr_word","html-keyboard-response","1471","579785","0.0-1471.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly -------- - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","randomly","14","21","false","","",""
"","193","spr_word","html-keyboard-response","1472","579979","0.0-1472.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received - ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","received","15","21","false","","",""
"","210","spr_word","html-keyboard-response","1473","580190","0.0-1473.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received a ------ ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","a","16","21","false","","",""
"","255","spr_word","html-keyboard-response","1474","580446","0.0-1474.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received a letter ---- --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","letter","17","21","false","","",""
"","280","spr_word","html-keyboard-response","1475","580727","0.0-1475.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received a letter from --- -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","from","18","21","false","","",""
"","298","spr_word","html-keyboard-response","1476","581027","0.0-1476.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received a letter from the -----------</div>"," ","128","1b_2a","d","8","1b_2a-8","0","the","19","21","false","","",""
"","324","spr_word","html-keyboard-response","1477","581352","0.0-1477.0","4qcemy4k","<div class=""spr-display"">The mailman revealed why the recent homeowner that the nosy neighbor followed suspiciously and randomly received a letter from the government.</div>"," ","128","1b_2a","d","8","1b_2a-8","0","government.","20","21","false","","",""
"","898","comprehension","html-keyboard-response","1478","582251","0.0-1478.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the homeowner receive a letter from the government?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","128","1b_2a","d","8","1b_2a-8","0","","","","","f","Yes","true"
"","609","feedback","html-keyboard-response","1479","582861","0.0-1479.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","128","1b_2a","d","8","1b_2a-8","0","","","","","","",""
"","null","fixation","html-keyboard-response","1480","583363","0.0-1480.0","4qcemy4k","<span class=""fixation"">+</span>","null","98","1b_2a","b","1","1b_2a-1","0","","","","","","",""
"","182","prompt","html-keyboard-response","1481","583546","0.0-1481.0","4qcemy4k","<div class=""spr-display"">--- ---- ------- --- --- -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","98","1b_2a","b","1","1b_2a-1","0","","","","","","",""
"","200","spr_word","html-keyboard-response","1482","583746","0.0-1482.0","4qcemy4k","<div class=""spr-display"">The ---- ------- --- --- -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","The","0","21","false","","",""
"","199","spr_word","html-keyboard-response","1483","583946","0.0-1483.0","4qcemy4k","<div class=""spr-display"">The aide ------- --- --- -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","aide","1","21","false","","",""
"","198","spr_word","html-keyboard-response","1484","584143","0.0-1484.0","4qcemy4k","<div class=""spr-display"">The aide noticed --- --- -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","noticed","2","21","false","","",""
"","176","spr_word","html-keyboard-response","1485","584320","0.0-1485.0","4qcemy4k","<div class=""spr-display"">The aide noticed how --- -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","how","3","21","false","","",""
"","195","spr_word","html-keyboard-response","1486","584516","0.0-1486.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the -------- ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","the","4","21","false","","",""
"","186","spr_word","html-keyboard-response","1487","584703","0.0-1487.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous ------- ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","generous","5","21","false","","",""
"","195","spr_word","html-keyboard-response","1488","584899","0.0-1488.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher ---- --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","teacher","6","21","false","","",""
"","195","spr_word","html-keyboard-response","1489","585095","0.0-1489.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that --- --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","that","7","21","false","","",""
"","199","spr_word","html-keyboard-response","1490","585295","0.0-1490.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the --------- ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","the","8","21","false","","",""
"","193","spr_word","html-keyboard-response","1491","585489","0.0-1491.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary ---- -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","exemplary","9","21","false","","",""
"","191","spr_word","html-keyboard-response","1492","585681","0.0-1492.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean -------- ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","dean","10","21","false","","",""
"","208","spr_word","html-keyboard-response","1493","585890","0.0-1493.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed ---------- --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","employed","11","21","false","","",""
"","225","spr_word","html-keyboard-response","1494","586117","0.0-1494.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously --- ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","graciously","12","21","false","","",""
"","374","spr_word","html-keyboard-response","1495","586491","0.0-1495.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and ------- ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","and","13","21","false","","",""
"","222","spr_word","html-keyboard-response","1496","586714","0.0-1496.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily ---- --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","happily","14","21","false","","",""
"","193","spr_word","html-keyboard-response","1497","586908","0.0-1497.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave --- ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","gave","15","21","false","","",""
"","188","spr_word","html-keyboard-response","1498","587097","0.0-1498.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave the ----- -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","the","16","21","false","","",""
"","215","spr_word","html-keyboard-response","1499","587313","0.0-1499.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave the prize -- --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","prize","17","21","false","","",""
"","320","spr_word","html-keyboard-response","1500","587634","0.0-1500.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave the prize to --- --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","to","18","21","false","","",""
"","223","spr_word","html-keyboard-response","1501","587858","0.0-1501.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave the prize to the --------</div>"," ","98","1b_2a","b","1","1b_2a-1","0","the","19","21","false","","",""
"","315","spr_word","html-keyboard-response","1502","588174","0.0-1502.0","4qcemy4k","<div class=""spr-display"">The aide noticed how the generous teacher that the exemplary dean employed graciously and happily gave the prize to the student.</div>"," ","98","1b_2a","b","1","1b_2a-1","0","student.","20","21","false","","",""
"","962","comprehension","html-keyboard-response","1503","589136","0.0-1503.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the teacher give a prize to the student?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","98","1b_2a","b","1","1b_2a-1","0","","","","","f","Yes","true"
"","315","feedback","html-keyboard-response","1504","589452","0.0-1504.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","98","1b_2a","b","1","1b_2a-1","0","","","","","","",""
"","null","fixation","html-keyboard-response","1505","589954","0.0-1505.0","4qcemy4k","<span class=""fixation"">+</span>","null","F33","filler","filler","filler","filler-33","0","","","","","","",""
"","124","prompt","html-keyboard-response","1506","590079","0.0-1506.0","4qcemy4k","<div class=""spr-display"">--- ------- --------- --- -------- -------- -- --- ------ -----------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","F33","filler","filler","filler","filler-33","0","","","","","","",""
"","194","spr_word","html-keyboard-response","1507","590274","0.0-1507.0","4qcemy4k","<div class=""spr-display"">The ------- --------- --- -------- -------- -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","The","0","10","false","","",""
"","181","spr_word","html-keyboard-response","1508","590457","0.0-1508.0","4qcemy4k","<div class=""spr-display"">The student --------- --- -------- -------- -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","student","1","10","false","","",""
"","199","spr_word","html-keyboard-response","1509","590657","0.0-1509.0","4qcemy4k","<div class=""spr-display"">The student presented --- -------- -------- -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","presented","2","10","false","","",""
"","189","spr_word","html-keyboard-response","1510","590848","0.0-1510.0","4qcemy4k","<div class=""spr-display"">The student presented her -------- -------- -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","her","3","10","false","","",""
"","194","spr_word","html-keyboard-response","1511","591042","0.0-1511.0","4qcemy4k","<div class=""spr-display"">The student presented her research -------- -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","research","4","10","false","","",""
"","226","spr_word","html-keyboard-response","1512","591269","0.0-1512.0","4qcemy4k","<div class=""spr-display"">The student presented her research findings -- --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","findings","5","10","false","","",""
"","312","spr_word","html-keyboard-response","1513","591582","0.0-1513.0","4qcemy4k","<div class=""spr-display"">The student presented her research findings to --- ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","to","6","10","false","","",""
"","203","spr_word","html-keyboard-response","1514","591786","0.0-1514.0","4qcemy4k","<div class=""spr-display"">The student presented her research findings to the ------ -----------</div>"," ","F33","filler","filler","filler","filler-33","0","the","7","10","false","","",""
"","236","spr_word","html-keyboard-response","1515","592023","0.0-1515.0","4qcemy4k","<div class=""spr-display"">The student presented her research findings to the entire -----------</div>"," ","F33","filler","filler","filler","filler-33","0","entire","8","10","false","","",""
"","341","spr_word","html-keyboard-response","1516","592365","0.0-1516.0","4qcemy4k","<div class=""spr-display"">The student presented her research findings to the entire department.</div>"," ","F33","filler","filler","filler","filler-33","0","department.","9","10","false","","",""
"","961","comprehension","html-keyboard-response","1517","593327","0.0-1517.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the student share her research?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F33","filler","filler","filler","filler-33","0","","","","","f","Yes","true"
"","372","feedback","html-keyboard-response","1518","593699","0.0-1518.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F33","filler","filler","filler","filler-33","0","","","","","","",""
"","null","fixation","html-keyboard-response","1519","594201","0.0-1519.0","4qcemy4k","<span class=""fixation"">+</span>","null","129","1b_2a","a","9","1b_2a-9","0","","","","","","",""
"","172","prompt","html-keyboard-response","1520","594375","0.0-1520.0","4qcemy4k","<div class=""spr-display"">--- ----- -------- --- --- --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","129","1b_2a","a","9","1b_2a-9","0","","","","","","",""
"","183","spr_word","html-keyboard-response","1521","594559","0.0-1521.0","4qcemy4k","<div class=""spr-display"">The ----- -------- --- --- --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","The","0","21","false","","",""
"","202","spr_word","html-keyboard-response","1522","594762","0.0-1522.0","4qcemy4k","<div class=""spr-display"">The boxer -------- --- --- --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","boxer","1","21","false","","",""
"","198","spr_word","html-keyboard-response","1523","594962","0.0-1523.0","4qcemy4k","<div class=""spr-display"">The boxer revealed --- --- --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","revealed","2","21","false","","",""
"","185","spr_word","html-keyboard-response","1524","595148","0.0-1524.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who --- --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","who","3","21","false","","",""
"","181","spr_word","html-keyboard-response","1525","595330","0.0-1525.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the --------- ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","the","4","21","false","","",""
"","174","spr_word","html-keyboard-response","1526","595505","0.0-1526.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent ------- ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","excellent","5","21","false","","",""
"","180","spr_word","html-keyboard-response","1527","595686","0.0-1527.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer ---- --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","trainer","6","21","false","","",""
"","181","spr_word","html-keyboard-response","1528","595869","0.0-1528.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that --- ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","that","7","21","false","","",""
"","167","spr_word","html-keyboard-response","1529","596038","0.0-1529.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the ------ ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","the","8","21","false","","",""
"","184","spr_word","html-keyboard-response","1530","596223","0.0-1530.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce ---------- -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","fierce","9","21","false","","",""
"","167","spr_word","html-keyboard-response","1531","596391","0.0-1531.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor -------- ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","competitor","10","21","false","","",""
"","192","spr_word","html-keyboard-response","1532","596584","0.0-1532.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized ----------- --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","utilized","11","21","false","","",""
"","184","spr_word","html-keyboard-response","1533","596770","0.0-1533.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively --- ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","effectively","12","21","false","","",""
"","185","spr_word","html-keyboard-response","1534","596956","0.0-1534.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and ---------- ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","and","13","21","false","","",""
"","184","spr_word","html-keyboard-response","1535","597141","0.0-1535.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently ------- --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","frequently","14","21","false","","",""
"","217","spr_word","html-keyboard-response","1536","597359","0.0-1536.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned --- ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","learned","15","21","false","","",""
"","265","spr_word","html-keyboard-response","1537","597625","0.0-1537.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned his ----- ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","his","16","21","false","","",""
